track_name,translated_comment,sentiment,sentiment_label
heart pt. 6,best song of the year,0.6369,positive
heart pt. 6,Definitely a summer vibe,0.4019,positive
heart pt. 6,firefirefirefirefirefirefirefirefirefire,0.0,neutral
heart pt. 6,fire fire,-0.5859,negative
heart pt. 6,This is going to be the talking point at,0.0,neutral
heart pt. 6,2pac probably visiting this guy in his s,0.0,neutral
heart pt. 6,The fartdash part sh*tpoop,0.0,neutral
heart pt. 6,SWV (Sisters with voices) if you know yo,0.0,neutral
heart pt. 6,"I like this kendrick, with the 90s vibe",0.3612,positive
heart pt. 6,Classic firefiregoat,0.0,neutral
heart pt. 6,He slid on this swv beat effortlessly fi,0.0,neutral
heart pt. 6,I like how ge used a section 80 vibe on,0.3612,positive
heart pt. 6,This one us evergreen,0.0,neutral
heart pt. 6,pouring honey on you goat,0.0,neutral
heart pt. 6,Bró I love this so much. Gets me in my f,0.6369,positive
heart pt. 6,I'm confident they are not talking about,0.4939,positive
heart pt. 6,This should have been the last song on t,0.0,neutral
heart pt. 6,the sample on this makes me float,0.0,neutral
heart pt. 6,BRING BACK A CLASSIC BLACK HIPPY PLEASE,0.3182,positive
heart pt. 6,"[Chorus: SWV & Coko]
Use your heart and",0.6369,positive
heart pt. 6,imo this is the best song in GNX,0.6369,positive
heart pt. 6,"Damn YouTube, you recommended me the son",-0.2263,negative
heart pt. 6,"Praise God, Buddha, Allah and Kendrick f",0.6908,positive
heart pt. 6,coldcoldcold goatgoatgoatgoat,0.0,neutral
heart pt. 6,Hah....took back his series like nothing,0.3612,positive
heart pt. 6,Who else been a Kendrick fan since 2010?,0.3182,positive
heart pt. 6,This is probably too 3 song he ever made,0.0,neutral
heart pt. 6,Oh daaaaaamn!!! THAT'S WHAT I'M TALKING ABOUT!,0.0,neutral
heart pt. 6,He's back firefacepunch,0.0,neutral
heart pt. 6,"That EPMD sample!!! tadatadatada 
firefi",0.0,neutral
heart pt. 6,Unbelievable,0.2023,positive
heart pt. 6,i love this song,0.6369,positive
heart pt. 6,"Kendrick, there’s no need to beat a dead",-0.7579,negative
heart pt. 6,Best song on the album.,0.6369,positive
heart pt. 6,Maaan tadared heart,0.6369,positive
heart pt. 6,Turn this up LOOOOWWWWDDDD red heartred,0.0,neutral
heart pt. 6,When u dropped this album my cancer cure,-0.6597,negative
heart pt. 6,The harmonization at the end tired face,0.0,neutral
heart pt. 6,Pick up the phone and bust it up before,0.0,neutral
heart pt. 6,Don’t like this if Drake won,0.7351,positive
heart pt. 6,Is he doing snoop too joy,0.5859,positive
heart pt. 6,Bruh I can hear 2pac and Mac Miller on t,0.0,neutral
heart pt. 6,speech balloon makes me think of,0.0,neutral
All I Want for Christmas Is You,Just listening to the song brings Christ,0.0,neutral
All I Want for Christmas Is You,"I love this  song musical note heart 
tw",0.8555,positive
All I Want for Christmas Is You,Im in the 2024 live concert red heartred,0.0,neutral
All I Want for Christmas Is You,Im in your concert right now!!!!!!!!!!!r,0.0,neutral
All I Want for Christmas Is You,Who is listening this in 2026?christmas,0.0,neutral
All I Want for Christmas Is You,PERU,0.0,neutral
All I Want for Christmas Is You,0:50 is you,0.0,neutral
All I Want for Christmas Is You,He he,0.0,neutral
All I Want for Christmas Is You,Who will listen this in 2025 December ta,0.0,neutral
All I Want for Christmas Is You,heartheart,0.0,neutral
All I Want for Christmas Is You,ITS TIME,0.0,neutral
All I Want for Christmas Is You,ME !!!!!!!,0.0,neutral
All I Want for Christmas Is You,Who is in 2024? money mouth face,0.0,neutral
All I Want for Christmas Is You,ITS TIME,0.0,neutral
All I Want for Christmas Is You,No comment,-0.296,negative
All I Want for Christmas Is You,Life,0.0,neutral
All I Want for Christmas Is You,1:53 1:54,0.0,neutral
All I Want for Christmas Is You,2024 Christmas christmas tree?!cry,0.0,neutral
All I Want for Christmas Is You,I'm looking for the IT'S TIMEnail care,0.4939,positive
All I Want for Christmas Is You,Every december,0.0,neutral
All I Want for Christmas Is You,Best Christmas songs a great one,0.8519,positive
All I Want for Christmas Is You,Its time for christmas :),0.4588,positive
All I Want for Christmas Is You,2024 its almost 2025!!!!red heart,0.7261,positive
All I Want for Christmas Is You,0:51 the best red hearttadacry,0.6369,positive
All I Want for Christmas Is You,All for xmass is me,0.0,neutral
All I Want for Christmas Is You,This woman has a spectacular voice,0.0,neutral
All I Want for Christmas Is You,She so pretty red heartred heartred hear,0.5413,positive
All I Want for Christmas Is You,Christmastadahugs🫎fireworkschristmas tre,0.0,neutral
All I Want for Christmas Is You,𝙨𝙤𝙤𝙤𝙤 𝓬𝓾𝓽𝓮,0.0,neutral
All I Want for Christmas Is You,It's the best,0.6369,positive
All I Want for Christmas Is You,What a beautiful Christmas song I think,0.5994,positive
All I Want for Christmas Is You,I'm Muslim and this even slaps for me sw,0.0,neutral
All I Want for Christmas Is You,You are dumb why would you say who is li,-0.5106,negative
All I Want for Christmas Is You,yesssssssssss I can finally listen to th,0.0,neutral
All I Want for Christmas Is You,Christmas!!!!!,0.0,neutral
All I Want for Christmas Is You,2000-2001-2002-2003-2004-2005-2006-2007-,0.0,neutral
All I Want for Christmas Is You,It's not even 2025,0.0,neutral
All I Want for Christmas Is You,I Don’t Care,0.4939,positive
All I Want for Christmas Is You,Its time!!!!!!!!joyred heart,0.7482,positive
All I Want for Christmas Is You,My tavorite chismas songblushred heart,0.6369,positive
All I Want for Christmas Is You,This is Christmas season santasantasanta,0.0,neutral
All I Want for Christmas Is You,red heartred heartred heartred heartred,0.0,neutral
All I Want for Christmas Is You,star struckstar struckstar struckstar st,0.0,neutral
All I Want for Christmas Is You,it is the time for the Christmas spirit,0.1779,positive
All I Want for Christmas Is You,"Well, it’s not even 2025 yet",0.2732,positive
All I Want for Christmas Is You,I loved this music notes red heartred he,0.5994,positive
All I Want for Christmas Is You,Nah 2024,-0.1027,negative
All I Want for Christmas Is You,Stop,-0.296,negative
All I Want for Christmas Is You,No,-0.296,negative
All I Want for Christmas Is You,november 2024 grinning,0.3612,positive
All I Want for Christmas Is You,Rhye,0.0,neutral
All I Want for Christmas Is You,My favorite,0.4588,positive
All I Want for Christmas Is You,Its tiiiiiiiiiiiiiiiiiiiiiime,0.0,neutral
All I Want for Christmas Is You,"Hey, I'm going to dance to that song.",0.0,neutral
All I Want for Christmas Is You,All I want for Christmas is this songnot,0.0772,positive
All I Want for Christmas Is You,I like it red heartred heartred heartred,0.3612,positive
All I Want for Christmas Is You,0:04,0.0,neutral
All I Want for Christmas Is You,Who's here after watching the tiktok guy,0.0,neutral
All I Want for Christmas Is You,Merry christmas santa,0.5423,positive
All I Want for Christmas Is You,1994,0.0,neutral
All I Want for Christmas Is You,red heartred heartred heartred heartred,0.0,neutral
All I Want for Christmas Is You,this autoplayed after listening to kesha,0.0,neutral
All I Want for Christmas Is You,This video is great christmas treesparkl,0.6249,positive
All I Want for Christmas Is You,2024 and listening this song musical not,0.0,neutral
All I Want for Christmas Is You,That twerk was GYAT,0.0,neutral
All I Want for Christmas Is You,"It's getting colder, and hearing Mariah's voice makes me happy.",0.5719,positive
All I Want for Christmas Is You,I'll miss this song in 2025sobsobsob,-0.1531,negative
All I Want for Christmas Is You,"May you have an intelligent, healthy and",0.6908,positive
All I Want for Christmas Is You,Yes perfect,0.7506,positive
All I Want for Christmas Is You,John 3:16,0.0,neutral
All I Want for Christmas Is You,MERRY CHRITSMAS!!!!!!!!!!!!!!!!!!!!!!!!!,0.6876,positive
All I Want for Christmas Is You,Not me,0.0,neutral
All I Want for Christmas Is You,2025!!!!!!!red heartred heartred heartre,0.0,neutral
All I Want for Christmas Is You,Hoping for a better Christmas it'll be t,0.6908,positive
All I Want for Christmas Is You,"I introduce myself, Teteu, I'm your Santa Claus.",0.0,neutral
All I Want for Christmas Is You,She is so beautiful and amazing heartpul,0.8766,positive
All I Want for Christmas Is You,0:54,0.0,neutral
All I Want for Christmas Is You,We back,0.0,neutral
All I Want for Christmas Is You,Is time red heartred heartred heart,0.6369,positive
All I Want for Christmas Is You,It's timeeee,0.0,neutral
All I Want for Christmas Is You,Why would you say something stupid like,-0.2263,negative
All I Want for Christmas Is You,"""I must say, saying or thinking, 'I dele",0.0,neutral
All I Want for Christmas Is You,Bro is November,0.0,neutral
All I Want for Christmas Is You,"""Stephen is single. Are you single?"" Fro",0.0,neutral
All I Want for Christmas Is You,"""Think or say the words, 'I delete 200,0",0.0,neutral
All I Want for Christmas Is You,All i want for crimah is foooooooooooooo,0.0772,positive
All I Want for Christmas Is You,It's tiiiiiiiiiime. Whooooooooo,0.0,neutral
All I Want for Christmas Is You,(　:ﾟ皿ﾟ) ( ﾟ∀ﾟ)人(ﾟ∀ﾟ ) (/_;)/~~,0.0,neutral
All I Want for Christmas Is You,I'd Rather have Last Christmas cryopen m,0.0,neutral
All I Want for Christmas Is You,red heart,0.6369,positive
All I Want for Christmas Is You,A FAVOURITE of many…even my husband…and,0.0,neutral
All I Want for Christmas Is You,she kinda fine,0.1298,positive
All I Want for Christmas Is You,Just got done singing this some 3 times,0.0,neutral
All I Want for Christmas Is You,The beautiest time of the year!! christm,0.0,neutral
All I Want for Christmas Is You,November 27 2024christmas treechristmas,0.0,neutral
All I Want for Christmas Is You,PTvs,0.0,neutral
All I Want for Christmas Is You,Very nice red heartred heartred heartred,0.4754,positive
All I Want for Christmas Is You,Novembersleeping Dicembertadared heartre,0.0,neutral
All I Want for Christmas Is You,*Seeing is Believing* ticketssnowflake c,0.0,neutral
All I Want for Christmas Is You,She is defrosting,0.0,neutral
Running Wild,Go 15M,0.0,neutral
Running Wild,"Come on army, be more enthusiastic...",0.5413,positive
Running Wild,Who is still enthusiastic about streaming army?,0.4939,positive
Running Wild,Jin te amo bbred heart,0.6369,positive
Running Wild,BRAVO Magnificent first solo album JIN,0.5994,positive
Running Wild,12275♡,0.0,neutral
Running Wild,Grande Jin!!! Honor,0.6219,positive
Running Wild,12272,0.0,neutral
Running Wild,Army Butter's MV is 100K away from achieving,0.0,neutral
Running Wild,How scary if I died Xd,-0.4588,negative
Running Wild,"Full respect to Jin, but this track is e",0.2617,positive
Running Wild,I like this song so much!! The voice of,0.4738,positive
Running Wild,I love you so much jin Hyung,0.6369,positive
Running Wild,*H*A*P*P*Y*   :),0.4588,positive
Running Wild,12266♡,0.0,neutral
Running Wild,JIN,0.0,neutral
Running Wild,The is bestest song in the world,0.0,neutral
Running Wild,"BEST ALBUM ""Happy""",0.8636,positive
Running Wild,sobsobsobheartpulseheartpulsepurple hear,0.0,neutral
Running Wild,I continue to be so proud and impressed,0.8103,positive
Running Wild,"Whether at full volume or with headphones,",0.0,neutral
Running Wild,heart eyesheart eyesheart eyespurple hea,0.6369,positive
Running Wild,Jin&Taka FALLING japanese ver,-0.3254,negative
Running Wild,"Don't let go of happy, let's keep longevity",0.5719,positive
Running Wild,"I AM ALWAYS WITH YOU..
MY SEOK♡.",0.0,neutral
Running Wild,"Even though the LCD is broken, you can still listen to the song",-0.4767,negative
Running Wild,"I love all the songs on the album!!
I love the singing voice so I want more albums.
But now",0.7247,positive
Running Wild,"It really is a song with such a nice, he",0.4215,positive
Running Wild,<3,0.4404,positive
Running Wild,HEART ON THE WINDOW,0.6369,positive
Running Wild,12.260,0.0,neutral
Running Wild,12.258,0.0,neutral
Running Wild,FALLING,-0.1531,negative
Running Wild,"Hello, today's daily routine running man",0.0,neutral
Running Wild,seokjineeeeee,0.0,neutral
Running Wild,red heartred heartred heart,0.6369,positive
Running Wild,tadatadatadatada,0.0,neutral
Running Wild,"12,256,",0.0,neutral
Running Wild,ANOTHER LEVEL,0.0,neutral
Running Wild,"Looks like you've been working a lot!!
Keep stream today too!!
12254♡",0.5673,positive
Running Wild,I really like this song blushblushbl,0.4201,positive
Running Wild,Congratulations on the album Red Heart,0.8442,positive
Running Wild,smilesmilesmilesmilesmilesmilesmilesmile,0.0,neutral
Running Wild,13M let's go armys!!!,0.0,neutral
Running Wild,I WILL COME TO YOU,0.0,neutral
Running Wild,12251♡,0.0,neutral
Running Wild,Silver voice wwhpurple heart,0.6369,positive
Running Wild,Jinnie you are the best!! You always think p,0.6988,positive
Running Wild,Silver voice wwhpurple heart,0.6369,positive
Running Wild,IBT,0.0,neutral
Running Wild,the longer you listen to it the better it gets,0.4404,positive
Running Wild,"Let's go army, just do it for him.are yo",0.0,neutral
Running Wild,"It seems like the number of views has dropped a lot...
Let's join forces for JIN!!!",0.7074,positive
Running Wild,Jin always a unique and precious song,0.5719,positive
Running Wild,Jin has really worked so hard for A,-0.295,negative
Running Wild,let’s stay HAPPY for Jin !!,0.7199,positive
Running Wild,RW,0.0,neutral
Running Wild,"Jin is army's Moon
We can't leave him be",0.0382,neutral
Running Wild,Running wild to 13M go gooo,0.0,neutral
Running Wild,"I love this song, it's literally a gem.",0.6369,positive
Running Wild,red heartred heart,0.6369,positive
Running Wild,Jin needs our support keep going is the,0.4019,positive
Running Wild,"12.241, let's go 13M",0.0,neutral
Running Wild,red heartred heartred heartred heartred,0.0,neutral
Running Wild,loveeeee uuuuu,0.0,neutral
Running Wild,"80K in 8 hours, that's what we give to",0.0,neutral
Running Wild,"You dont know how much I love jin's ""don",0.6369,positive
Running Wild,Angel jin,0.0,neutral
Running Wild,"Hello my heart, today I was on Spotify ap",0.6369,positive
Running Wild,13M let's go armys!!!!,0.0,neutral
Running Wild,HANDSOME #JIN purple heartpurple heart🫰🏻,0.6037,positive
Running Wild,12238,0.0,neutral
Running Wild,I really love this music video.,0.6697,positive
Running Wild,Jin released such great music literally,0.6249,positive
Running Wild,Jin always making art!,0.0,neutral
Running Wild,"Girls, keep streaming",0.0,neutral
Running Wild,The love of my life,0.6369,positive
Running Wild,Welcome to the clown show I am dying lau,0.4588,positive
Running Wild,Great song after sleeping in,0.6249,positive
Running Wild,"Congratulations Jin, you deserve everything good.",0.7783,positive
Running Wild,Happy pill in the morning,0.5719,positive
Running Wild,"Seokjin always makes such nice music, and",0.4215,positive
Running Wild,red heartred heartred heartred heartred,0.0,neutral
Running Wild,Love this song & mv ... Jin is incredibl,0.6369,positive
Running Wild,"Be happy jin 
Thank you",0.7351,positive
Running Wild,Let's go!,0.0,neutral
Running Wild,"People are running away in fear at the end of the world, and there is no one, but Jinnim and the puppy",-0.4019,negative
Running Wild,great voice,0.6249,positive
Running Wild,Jin is the most precious person,0.6115,positive
Running Wild,Let's go army,0.0,neutral
Running Wild,13m,0.0,neutral
Running Wild,WHAT A NICE CLIP WHAT FANTASTIC MUSIC YOU,0.7506,positive
Running Wild,I'll always support you,0.4019,positive
Running Wild,"Jin has created new content 
Through a total of nearly 30 videos",0.25,positive
Running Wild,My kingyyyy,0.0,neutral
Running Wild,Jin♡,0.0,neutral
Running Wild,Been stuck in my head allot day my broth,-0.25,negative
Running Wild,Beautiful my skinny,0.5994,positive
Running Wild,ADAM AH!!!!,0.0,neutral
Running Wild,orange heart,0.6369,positive
Tu Boda,"What did you think of the video, plebs?",0.0,neutral
Tu Boda,crycrycrycry que,0.0,neutral
Tu Boda,It was about time they put budgets in place,0.0,neutral
Tu Boda,I dedicate it to my crush sobsobsobsob,-0.1531,negative
Tu Boda,I love this song as well as the,0.743,positive
Tu Boda,0:48 the vdd,0.0,neutral
Tu Boda,The song that is up to now is cool.,0.3182,positive
Tu Boda,Abigail I miss you so much crycrycry,-0.1531,negative
Tu Boda,100 likes and I dedicate it to a friend of s,0.7184,positive
Tu Boda,Mom hizo llorar mom record with me Axel,0.0,neutral
Tu Boda,I loved the song,0.5994,positive
Tu Boda,I love this song!! see no evilsmirk catki,0.555,positive
Tu Boda,5000 likes and I dedicate it to my ex,0.4215,positive
Tu Boda,It is (read),0.0,neutral
Tu Boda,I listen to this song and I will always remember,0.0,neutral
Tu Boda,1000 likes and I sing it on my channel with my,0.4215,positive
Tu Boda,I love you very much,0.6369,positive
Tu Boda,Little song more shit poop,-0.5617,negative
Tu Boda,20 likes and I dedicate it to my almost something,0.4215,positive
Tu Boda,2:41 my favorite part,0.4588,positive
Tu Boda,Me encanta red heartred heart,0.6369,positive
Tu Boda,I like it and I feel very weak.,-0.1761,negative
Tu Boda,"Mexico is in the world, finally it became jius",0.0,neutral
Tu Boda,Very good crycry,0.4927,positive
Tu Boda,Good Oscar,0.4404,positive
Tu Boda,What a roll bro,0.0,neutral
Tu Boda,"This song is very beautiful, Heart Eyesha.",0.8648,positive
Tu Boda,smiling face with three heartssmiling fa,0.4588,positive
Tu Boda,10k if eya cheat on me with the neighbor,-0.4588,negative
Tu Boda,I love it so much good song heartbeathea,0.8115,positive
Tu Boda,From Peru. Listening to this Tadabe song,0.0,neutral
Tu Boda,Mdr☆ O☆M. -   ☆  ☆M@' ☆ narrate v,0.0,neutral
Tu Boda,red heartred heartred heartcrycrycry,0.0,neutral
Tu Boda,It's another mate microphoneinfinity selector,0.0,neutral
Tu Boda,crycry,0.0,neutral
Tu Boda,What is the name of the girl in the video?,0.0,neutral
Tu Boda,They went too far my bro,0.0,neutral
Tu Boda,sob🥹pleadingAna p****<:,0.0,neutral
Tu Boda,Bro the best song I've ever heard is,0.6369,positive
Tu Boda,People dedicated it to me (I dedicated it to myself),0.7184,positive
Tu Boda,red heartred heartred heartred heartred,0.0,neutral
Tu Boda,Wowtadatadared heartblush,0.0,neutral
Tu Boda,100joy,0.0,neutral
Tu Boda,uf,0.0,neutral
Tu Boda,Mexico forever mexicotacoburrito,0.0,neutral
Tu Boda,Who in 2024?,0.0,neutral
Tu Boda,Your song is the best in the worldred hear,0.6369,positive
Tu Boda,I have a broken heart,0.2732,positive
Tu Boda,She's very cool,0.3804,positive
Tu Boda,Anyone 2025?cry,0.0,neutral
Tu Boda,5 likes and I dedicate it to my ex girlfriend,0.4215,positive
Tu Boda,I always thought it was junior open mouthr,0.0,neutral
Tu Boda,crycry ...,0.0,neutral
Tu Boda,This one that burns firefirefirefiresunglasses,0.0,neutral
Tu Boda,red heartred heartred heartred heartred,0.0,neutral
Tu Boda,What's up?,0.0,neutral
Tu Boda,Damn I liked it but I didn't,0.0129,neutral
Tu Boda,"Come on Oscar Maydon
red heart",0.6369,positive
Tu Boda,Here are those who continue listening to it afterwards,0.0,neutral
Tu Boda,But people were manicissweat smil,0.0,neutral
Tu Boda,I'm going to sing it to my crush,-0.1531,negative
Tu Boda,Judge,0.0,neutral
Tu Boda,Alguien de 2025red heartred heart,0.6369,positive
Tu Boda,Rolon did not stop singing it and thinking about it,0.2235,positive
Tu Boda,2 likes and I get married XD possible event.,0.8091,positive
Tu Boda,What a good song,0.4404,positive
Tu Boda,Like thumbs up light skin tone si eres M,0.3612,positive
Tu Boda,When I discovered that my crush had no,-0.4215,negative
Tu Boda,sobsobsobbroken heartbroken heartbroken,-0.8625,negative
Tu Boda,It's very good,0.4927,positive
Tu Boda,Thanks for the information and for sharing it with me.,0.6908,positive
Tu Boda,I made a video with that audio,0.0,neutral
Tu Boda,@Oscar_Maydan,0.0,neutral
Tu Boda,The best when they deceive us🥲,0.3612,positive
Tu Boda,30 likes and I got clear with my ex,0.6597,positive
Tu Boda,Aaaaaaaayyyyyyy my roleeee,0.0,neutral
Tu Boda,fire fire fire,-0.7351,negative
Tu Boda,Bro they left me cry,-0.4767,negative
Tu Boda,Nice red heart,0.7906,positive
Tu Boda,"I really like music
red heartred he",0.4201,positive
Tu Boda,Bonita,0.0,neutral
Tu Boda,What happens to people who have the,0.0,neutral
Tu Boda,What happens to people who have the,0.0,neutral
Tu Boda,It sounds the same as Belinda and Na's song,0.0,neutral
Tu Boda,Hondj jdb kfbcjbccbjcxkxkxbred heartred,0.0,neutral
Tu Boda,Hola  hbdkneuxbfolhpla. Ckbfkblndncnclnd,0.0,neutral
Tu Boda,I feel that this topic is undervalued.,0.0,neutral
Tu Boda,Already kfbfj doubts djduxxjhdhfhdld.    Dij,-0.296,negative
Tu Boda,I love that music after I get raided,0.6369,positive
Tu Boda,0:10La rolared heart,0.6369,positive
Tu Boda,nice song red heartred heart,0.7906,positive
Tu Boda,Five likes and I declare my love for you,0.7906,positive
Tu Boda,"Hello

Rosmery los Meli you are done",0.0,neutral
Tu Boda,Ronaldo,0.0,neutral
Tu Boda,Ok but in that video I saw open mout mannequin,0.1531,positive
Tu Boda,Video 10/10sweat smile +1,0.3612,positive
Tu Boda,cry,-0.4767,negative
Tu Boda,My soul before hearing this song: smile,0.3612,positive
Tu Boda,It's the pure truth,0.3182,positive
Tu Boda,What a cool song I like it I'm 16 years old red h,0.5859,positive
Sailor Song,I busy putting this song on now I am lay,0.0,neutral
Sailor Song,Tell me why I thought it was a boy Singi,0.0,neutral
Sailor Song,I guess it's all about sex?,0.0,neutral
Sailor Song,Merry early christmaswind facecloud with,0.5423,positive
Sailor Song,This song hits different open mouth,0.0,neutral
Sailor Song,IM IN LOVE WITH THIS SONG,0.6369,positive
Sailor Song,The lyric that i hate is I don't believe,-0.5719,negative
Sailor Song,SINCE WHEN DOES IT SAY I DONT BELIEVE IN,0.0,neutral
Sailor Song,Good vibes,0.4404,positive
Sailor Song,11-27-24,0.0,neutral
Sailor Song,Truthfully i only listend to this song o,0.4404,positive
Sailor Song,Fdsfg,0.0,neutral
Sailor Song,shit music,-0.5574,negative
Sailor Song,Me,0.0,neutral
Sailor Song,I never knew this was sung by a girl it’,0.0,neutral
Sailor Song,i like this song,0.3612,positive
Sailor Song,Nice songred heart,0.7906,positive
Sailor Song,This is a girl singing but it sounds lik,0.0,neutral
Sailor Song,So diagnostic,0.0,neutral
Sailor Song,3:07 my fav part,0.4588,positive
Sailor Song,Am I the only female with a natural male,0.3612,positive
Sailor Song,I’ve connected this song with reading AC,0.0,neutral
Sailor Song,I can do on the piano,0.0,neutral
Sailor Song,AHH THIS SO IS SOO GOOD I MEAN THIS WILL,0.4877,positive
Sailor Song,Boooo,0.0,neutral
Sailor Song,The worst part is “ I don’t believe in G,-0.6249,negative
Sailor Song,your hopes in 2025?,0.4215,positive
Sailor Song,"Best song ever I love it,im crying becau",0.743,positive
Sailor Song,I wish this melody and vibe was in a son,0.4019,positive
Sailor Song,i love thissss,0.6369,positive
Sailor Song,I'm listening in march 2025red heartred,0.0,neutral
Sailor Song,I love this song I will never ever say t,0.6369,positive
Sailor Song,This is the best song. It hit's homecry,0.6369,positive
Sailor Song,"Good song for beach days, and for when t",0.4404,positive
Sailor Song,those who came here just because it's tr,0.0,neutral
Sailor Song,tadajoyjoyjoy🥲,0.0,neutral
Sailor Song,"Hey, I was just looking in the comments",0.0,neutral
Sailor Song,Hey I was looking in the comments and #e,0.0,neutral
Sailor Song,Love it red heart,0.8555,positive
Sailor Song,This is my favourite song when I'm sad,-0.4767,negative
Sailor Song,Bro I only know this song bc of jjk and,0.0,neutral
Sailor Song,2:02 3:07  is my fav partrelaxed,0.4588,positive
Sailor Song,this scratched my brain in the most myst,0.0,neutral
Sailor Song,TOS your Dirty shoes in my Washing Machi,-0.4404,negative
Sailor Song,Me,0.0,neutral
Sailor Song,I saw her in the rightest way looking li,0.0,neutral
Sailor Song,Now that I know it was sung by a girl I,0.0,neutral
Sailor Song,my ex gf plays thisss awhh,0.25,positive
Sailor Song,I fucking hate this stupid song omg,-0.8527,negative
Sailor Song,my least fav part was I don't believe in,-0.357,negative
Sailor Song,love this on a speaker,0.6369,positive
Sailor Song,blasphomy song dnt listen!!,0.0,neutral
Sailor Song,"I play this song at least more than 1,00",0.34,positive
Sailor Song,November Teammmmred heartred heartred he,0.0,neutral
Sailor Song,I’m in love with this girl and she’ll ne,0.6369,positive
Sailor Song,This songs reminds me off summer 2022 so,0.0,neutral
Sailor Song,"I love this song so much, I’ve listened",0.6369,positive
Sailor Song,WONT YOU KISS ME ON THE MOUTH AND LOVE M,0.4344,positive
Sailor Song,1:04,0.0,neutral
Sailor Song,"Rhythm white check mark
Vocals white che",0.0,neutral
Sailor Song,fist rightsobfist left,0.0,neutral
Sailor Song,The thing I hate about this song is that,-0.5719,negative
Sailor Song,"i like the vibe, not the lyrics",0.3612,positive
Sailor Song,Me,0.0,neutral
Sailor Song,"lyrics: saw her in the rightest way
Look",0.0,neutral
Sailor Song,It a girl talking about a rainbow flagre,0.0,neutral
Sailor Song,Everything will be okay pray🫶,0.2263,positive
Sailor Song,Im trying to make an edit w it but I kee,0.0,neutral
Sailor Song,2:20,0.0,neutral
Sailor Song,1:00,0.0,neutral
Sailor Song,"i never knew this was a s*x song, damn",-0.4019,negative
Sailor Song,This is my favourite song,0.0,neutral
Sailor Song,Who is from One village joyjoyjoy.???,0.0,neutral
Sailor Song,I really lobe it soo much but i really h,0.0,neutral
Sailor Song,“I don’t believe in god” was disrespectf,0.0,neutral
Sailor Song,Imaging listening to this while on your,0.0,neutral
Sailor Song,It’s such a erie feeling,0.128,positive
Sailor Song,how does anyone think this is gay to lit,0.0,neutral
Sailor Song,This js a emotional song its so good,0.6532,positive
Sailor Song,I’m a straight guy so I don’t relate to,0.2263,positive
Sailor Song,2027?,0.0,neutral
Sailor Song,"No"" how would us people say i dont belie",0.0,neutral
Sailor Song,unfortunately bc I’m a bad person it mak,-0.7096,negative
Sailor Song,I love this honeymoon song musical note,0.6369,positive
Sailor Song,3:07 is my favorite heart,0.802,positive
Sailor Song,This is the type of song that the gang c,0.0,neutral
Sailor Song,0:25,0.0,neutral
Sailor Song,Type,0.0,neutral
Sailor Song,This came out in November dum ass,-0.5423,negative
Sailor Song,"i saw her in the rightest way
looking li",0.0,neutral
Sailor Song,I love this songred heart,0.8555,positive
Sailor Song,Literally everybody,0.0,neutral
Sailor Song,11/25/24,0.0,neutral
Sailor Song,This song is kinda dark man,0.0,neutral
Sailor Song,Beautiful and calming i love itred heart,0.9432,positive
Sailor Song,"Though this song has ""questionable moral",-0.296,negative
Sailor Song,Anybody else suddenly remember world war,-0.5994,negative
Sailor Song,I saw her in the rightest way,0.0,neutral
Sailor Song,I miss him,-0.1531,negative
Sailor Song,Pov you just broke up out of a relations,-0.4215,negative
Last Christmas - Single Version,red heart,0.6369,positive
Last Christmas - Single Version,red heartred heartred heartred heartred,0.0,neutral
Last Christmas - Single Version,red heartred heartred heartred heartred,0.0,neutral
Last Christmas - Single Version,Verry Nice,0.4215,positive
Last Christmas - Single Version,red heartred heartred heartperfect song!,0.0,neutral
Last Christmas - Single Version,Epic,0.0,neutral
Last Christmas - Single Version,snowflakewhite heart,0.6369,positive
Last Christmas - Single Version,This song is the song of my life,0.0,neutral
Last Christmas - Single Version,Hits different in summer,0.0,neutral
Last Christmas - Single Version,Eternal Christmas theme! I really like this one,0.474,positive
Last Christmas - Single Version,I love this song. I always put it on.,0.6369,positive
Last Christmas - Single Version,Without the original clip this song is n,-0.2411,negative
Espresso,If you like this like too me blushpoint,0.657,positive
Espresso,W song honestly,0.4588,positive
Espresso,I got a Sabrina Carpenter ad before this,0.0,neutral
Espresso,can't let gang know I f with this,0.0,neutral
Espresso,That that me  espresso,0.0,neutral
Espresso,Ok how many likes for a porn video,0.6124,positive
Espresso,"Sabrina I'm here!
Came all this way had",0.0,neutral
Espresso,Honestly I'm only here cause of the Soni,0.4588,positive
Espresso,300M open mouthopen mouthopen mouth,0.0,neutral
Espresso,We will make history if sabrina carpente,0.0,neutral
Espresso,Sunday!!! tada,0.0,neutral
Espresso,Does anyone come to listen to my song? P,0.0,neutral
Espresso,Bro what says thissss triumphtriumphtriu,0.0,neutral
Espresso,So funny this clip sparkles,0.6697,positive
Espresso,Got a ad with this song right before the,0.0,neutral
Espresso,Pls tell me the song namejoy,0.0772,positive
Espresso,She is using suppergoop as the sun scree,0.0,neutral
Espresso,She should create her only fans,0.2732,positive
Espresso,Sabrina has the unique ability of giving,0.5719,positive
Espresso,I  am  a fan of  you red heart,0.7579,positive
Espresso,No comment,-0.296,negative
Espresso,Coolred heartred heartred heartred heart,0.6369,positive
